Unnamed: 0,Unnamed: 0.1,TripId,TripId_raw,VehId,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm],Weight,Displacement,SpeedAverage,SpeedVariance
167,167,2896,1046,298,3322.9547459977307,4.407222222222223,0.4056151348309913,0.0920341916923968,3000,1.5,43.7551867219917,323.127316735823
168,168,2897,1189,350,5771.847958368488,3.720472222222222,0.3486966839130627,0.0937237702865545,3000,1.5,26.56953642384106,86.39614956338276
169,169,2937,404,477,6818.714431198706,2.3184722222222223,0.2282513807369326,0.0984490469841199,3000,1.5,50.30364372469636,574.5375069945032
170,170,2950,1081,405,5249.612517528968,4.516333333333334,0.392530692338325,0.0869135786415953,3000,1.5,31.30316742081448,337.89881080637383
171,171,2967,315,220,3443.987699591043,2.6286388888888887,0.2134918256660711,0.0812176318962978,3000,1.8,26.595620437956203,81.33770008964015
172,172,2968,2925,347,4482.32602972277,3.8616111111111113,0.5240116340609391,0.1356976709936397,4000,3.3,51.298804780876495,225.47435856573705
173,173,2994,218,458,3217.3123939060715,2.601861111111111,0.2681404816273974,0.1030571849059573,3500,2.4,49.199829205807,400.97370937251384
174,174,3019,2017,381,9043.080617834292,1.6886944444444445,0.2066514376263103,0.1223734929111439,3500,2.4,43.42857142857143,257.5472689075631
175,175,3046,1076,452,3632.615971497463,6.174888888888889,0.5421664181993061,0.0878018095475178,3000,1.5,43.249753208292205,316.6895379825119
176,176,3090,780,405,3955.7408951904367,4.496250000000001,0.3694686543109117,0.0821726225879147,3000,1.5,48.84662576687116,194.09332704105708
177,177,3096,582,564,5622.574828379423,6.146472222222222,0.6130245084176935,0.0997359926562977,3000,1.5,48.31603773584906,445.82855673790584
178,178,3097,660,477,8031.228230320211,1.1563611111111114,0.1561382508473409,0.135025511794765,3000,1.5,20.62878787878788,337.0290885958825
179,179,3146,827,456,2841.945800370308,1.1551944444444444,0.0647304571353339,0.0560342524556236,3500,1.8,46.29558011049724,253.82399150256376
180,180,3149,702,458,5439.276246269072,4.4950833333333335,0.5137659711653788,0.1142950937873703,3500,2.4,34.365781710914455,330.74154753800775
181,181,3162,2265,565,5412.615508236239,1.2445,0.1397817635425194,0.1123196171494732,2500,1.3,43.35374149659864,181.76522486127558
182,182,3203,848,447,3435.4631263046185,3.952305555555555,0.3447358766503945,0.0872239941483817,3000,1.5,42.4954954954955,336.73812864783525
183,183,3226,1150,405,7821.346515351946,2.3938333333333333,0.2402410203247136,0.1003582901864709,3000,1.5,50.84166666666667,414.48732492997203
184,184,3231,812,350,5709.012611504152,4.063750000000001,0.3806863952577125,0.0936785961876868,3000,1.5,55.01136363636363,296.77208014081583
185,185,3234,1134,350,5640.406144233272,1.6004166666666668,0.1412392189695114,0.0882515296867554,3000,1.5,53.36038961038961,244.94135750243242
186,186,3261,773,124,2731.084048712318,1.1131111111111112,0.0968862682864194,0.0870409677158888,3000,1.8,36.23247232472325,277.416126827935
187,187,3278,1057,298,3540.498328686742,5.709083333333333,0.5468525522827492,0.0957864021864717,3000,1.5,62.417910447761194,871.625725194625
188,188,3287,1306,565,6052.2888335567895,0.5801111111111111,0.0483661281585735,0.0833739041231874,2500,1.3,30.293795620437955,284.0956157731762
189,189,3329,1312,411,3372.3334821888634,4.851833333333333,0.3659191839611281,0.0754187456207883,3000,1.5,40.67508610792193,286.192010768439
190,190,3331,769,382,5297.999160486917,0.9926388888888888,0.1148636758800431,0.1157154703143012,3000,1.5,31.58783783783784,163.0024278515804
191,191,3338,2073,452,3268.4744596686346,1.4535833333333334,0.1132268060658441,0.0778949534363429,3000,1.5,53.68827160493827,34.54958338111072
192,192,3339,271,564,2095.7612649395,3.36775,0.2254712315782467,0.0669501095919372,3000,1.5,44.56405353728489,303.1850655296953
193,193,3343,1616,452,6634.962514881431,0.8633055555555555,0.0728082820745939,0.0843366309947354,3000,1.5,67.91922639362912,842.0492768495988
194,194,3345,440,610,3373.105060713478,1.1049166666666663,0.0979121961847142,0.0886150052203462,3000,1.5,40.56100981767181,195.97696077658887
195,195,3352,464,458,2200.628853405543,2.4824722222222224,0.3327444203936769,0.1340375201039775,3500,2.4,40.84355179704017,391.62801447665464
196,196,3396,756,474,6372.801875732707,1.5638333333333334,0.0978806122362855,0.0625901815429727,3000,1.5,33.497737556561084,286.32385849444677
197,197,3442,820,350,6457.433406693482,3.6602777777777775,0.2935670603966928,0.0802034922537826,3000,1.5,36.182156133829,219.32616145043718
198,198,3450,796,477,4876.489630030533,2.7201944444444446,0.2340362792845901,0.0860365992447971,3000,1.5,38.38028169014085,298.4001750616695
199,199,3464,834,452,4112.167324401616,6.595305555555556,0.6675377059230707,0.1012140681428732,3000,1.5,45.26063829787234,428.3158865248227
200,200,3511,1167,452,6009.679761232557,0.6887222222222222,0.0608825304341097,0.0883992536754033,3000,1.5,36.679545454545455,496.7595356293308
201,201,3518,847,456,9196.986006458555,0.4645,0.0572172916289078,0.1231803910202538,3500,1.8,47.695945945945944,634.0563902885938
202,202,3547,2195,347,2560.565635005336,3.748,0.4423993740928864,0.1180361190215812,4000,3.3,42.06832298136646,332.41397998262164
203,203,3614,669,451,5450.041288191577,0.7064166666666667,0.0764232566871112,0.1081843907331998,3000,1.5,54.23991114402073,1060.954273177287
204,204,3621,1048,468,5700.80142475512,2.0588333333333333,0.3090670110377367,0.1501175476585785,3500,1.8,44.38167938931298,151.7301233118027
205,205,3644,1063,344,19993.42753861321,0.0845277777777777,0.0188098842337099,0.2225290280688655,3500,2.3,55.50246305418719,357.0631127152125
206,206,3673,926,565,5409.236341684274,0.920277777777778,0.086326713652939,0.0938050616210626,2500,1.3,46.76175548589342,647.7040673488299
207,207,3775,1045,441,5480.446927374303,1.1535555555555554,0.1228991633674475,0.1065394404071496,3000,1.8,29.327433628318584,191.81147281921616
208,208,3790,2001,452,5964.208557701609,2.584416666666667,0.2523078896266468,0.0976266299783884,3000,1.5,39.38433734939759,265.6241210923307
209,209,3810,668,382,4270.690356058251,2.3232777777777778,0.1810322164828437,0.0779210382049113,3000,1.5,54.44012944983819,206.72773504812338
210,210,3861,814,350,4812.2818735125065,2.952861111111111,0.2316412262715334,0.0784463669489591,3000,1.5,35.39870340356564,315.02338842290817
211,211,3877,855,452,4942.610397345358,2.611777777777778,0.2309680069550655,0.0884332537477916,3000,1.5,37.30072463768116,333.3892358366271
212,212,3887,907,350,5691.340190133474,3.2111944444444447,0.246347032031853,0.0767150779231223,3000,1.5,40.1578947368421,151.898749807069
213,213,3892,676,451,6985.126588399125,1.4361944444444448,0.1669302255607673,0.1162309366997586,3000,1.5,31.421875,132.70869058363417
214,214,3992,1013,350,4893.2582812378405,3.2125833333333333,0.3089287644418204,0.0961621014578569,3000,1.5,50.50295857988166,410.8110030994647
215,215,4071,194,458,3187.3988127361035,2.470666666666667,0.2896756828367979,0.1172459590542894,3500,2.4,90.53178484107579,825.2627583771506
216,216,4076,569,564,3558.9225314805003,6.8163888888888895,0.5434623477771781,0.0797287767226798,3000,1.5,50.39054726368159,368.442550634127
217,217,4086,1574,447,7145.0926017629,0.2804722222222222,0.0439973831952552,0.1568689506813102,3000,1.5,43.947721179624665,409.22813573960445
218,218,4158,2101,369,3545.2037418741083,1.7519444444444443,0.07744863051913,0.0442072411398237,3000,1.8,39.06785714285714,226.47839253769487
219,219,4188,1338,350,4554.584479911941,1.2618055555555558,0.0955223363127219,0.0757028972428836,3000,1.5,46.04929577464789,361.3756532125616
220,220,4192,627,458,5730.561330561331,5.611666666666666,0.5826893520787605,0.1038353463757815,3500,2.4,41.7920298879203,502.6063204380083
221,221,4249,671,458,6944.908567043594,1.9185277777777776,0.2586017194829649,0.134791751507764,3500,2.4,41.769972451790636,522.8973591716539
222,222,4270,1484,241,4014.5970651340535,4.673694444444444,0.4836985068061744,0.1034938232603417,3000,1.8,47.22095238095238,566.0521821235644
223,223,4289,1906,458,1683.3736468535626,2.8021111111111114,0.2169818387720994,0.0774351302172526,3500,2.4,32.9203187250996,259.02357834132533
224,224,4304,1262,452,6440.675702744208,0.8320555555555555,0.0978767499862912,0.1176324697705309,3000,1.5,44.996078431372545,100.641716844218
225,225,4312,489,372,3404.008734409449,5.253805555555556,0.4798779312585465,0.0913391114658035,3000,1.5,52.2967032967033,411.3638493859083
226,226,4313,184,376,4397.30091448819,7.949194444444445,0.9925498237287071,0.124861686384132,4000,3.3,81.37692307692308,1080.6450252450254
227,227,4321,473,526,3415.2818498161027,4.765638888888889,0.3848288223832553,0.0807507306691838,3000,1.5,50.776744186046514,430.3183390253158
228,228,4342,837,350,7426.248002256275,1.181888888888889,0.0817417468987252,0.069161955634909,3000,1.5,44.90243902439025,194.93846498098006
229,229,4377,1469,565,8871.220978787373,0.4989166666666667,0.0719476913892051,0.1442078330834244,2500,1.3,51.242105263157896,411.2077211498404
230,230,4398,1814,381,5638.979004713227,2.722833333333333,0.3746375508307965,0.1375910696569002,3500,2.4,40.099388379204896,212.23972397450484
231,231,4563,623,452,3875.8606191201975,1.0570555555555556,0.0954315834954478,0.0902805751257718,3000,1.5,30.121654501216543,388.7266274998517
232,232,4583,1453,125,7307.549203778923,6.106972222222223,0.7721984116947651,0.1264453781015849,3500,2.4,45.687600644122384,255.62482987896735
233,233,4589,2074,549,3851.4298735330976,0.4876111111111111,0.034167197522674,0.0700705885163646,3000,1.5,40.28141783029001,391.5723317510366
234,234,4597,935,458,2714.1835128671587,2.717944444444444,0.3139983250881892,0.1155278672932446,3500,2.4,49.549549549549546,141.46797706797707
235,235,4619,681,407,2351.1677459786924,3.324305555555556,0.3453356834082134,0.1038820522473004,3500,2.3,48.913690476190474,312.79551350390904
236,236,4639,793,452,3992.626328345261,4.611,0.36424212852483,0.0789941723107417,3000,1.5,52.39662447257384,517.1742803364823
237,237,4641,2211,347,4069.446842092283,3.379083333333333,0.6249275350357357,0.1849399595656817,4000,3.3,33.55263157894737,256.13788316946216
238,238,4671,376,610,5388.6611338866105,0.5556111111111112,0.0667249615278853,0.1200929214580478,3000,1.5,48.24508966695132,479.27748655178203
239,239,4674,982,350,6384.4005306892,1.591222222222222,0.1808572235364166,0.113659312326496,3000,1.5,35.49447748513169,375.3522228772563
240,240,4720,762,405,4036.318492733867,2.282277777777778,0.1667696867135017,0.0730715990565719,3000,1.5,51.47232472324723,493.77649698862973
241,241,4741,2514,347,4507.225691347011,1.8683333333333327,0.2458373626541284,0.131581104007562,4000,3.3,46.064625850340136,547.282498664995
242,242,4754,813,350,5319.921975981763,1.1819722222222222,0.0929359361346626,0.0786278513042667,3000,1.5,33.712041884816756,366.43123961501084
243,243,4769,1484,411,4780.46204014146,4.838444444444445,0.3955385423901928,0.0817491131564721,3000,1.5,47.22095238095238,566.0521821235644
244,244,4772,1140,350,5795.40148567386,3.926388888888889,0.3479896054051317,0.0886284102906596,3000,1.5,74.37770897832817,1149.348587611299
245,245,4777,2337,347,2645.1366329065545,2.035055555555556,0.1850420323897364,0.0909272633292909,4000,3.3,45.85696361355082,265.9569018240512
246,246,4802,1832,386,7198.46318036286,0.6506944444444445,0.0832427726560561,0.1279291276677917,3000,1.5,93.99752475247524,783.7298575582465
247,247,4841,485,564,4901.815162787379,8.565194444444444,0.9571188624046684,0.1117451411772064,3000,1.5,42.27645051194539,232.57742297442607
248,248,4853,1123,355,4335.389630485465,1.3463611111111111,0.131866934378326,0.0979432139639715,3000,1.8,48.91041666666667,336.8165927279053
249,249,4933,810,350,5751.807145574655,3.2125555555555554,0.2793495312206209,0.0869555487491989,3000,1.5,36.76815181518152,502.4986380347366
250,250,4936,1624,231,3617.2867904997415,1.932111111111111,0.1815720494777141,0.0939759874230506,3000,1.8,35.31617647058823,247.10669934640524
251,251,4979,880,475,3701.5390003307584,4.283083333333334,0.3111887410483046,0.0726553085312305,3000,1.5,45.77258235919235,502.6269496009225
252,252,4990,817,452,4903.242885506287,0.8394444444444444,0.1148317663519,0.1367949566071609,3000,1.5,40.54833141542002,495.8701440190585
253,253,5020,585,549,5487.29792147806,2.70625,0.2549438846303645,0.0942055924731139,3000,1.5,35.391143911439116,147.9205138718054
254,254,5042,2685,347,2866.781675292313,2.6085000000000003,0.2371378992944079,0.0909096796221613,4000,3.3,78.32324723247233,1146.0298505998355
255,255,5053,391,564,5027.537557152187,8.505555555555556,0.9210208717094718,0.1082846224086903,3000,1.5,37.60703363914373,268.2756625501683
256,256,5071,383,564,5803.48917624646,8.515222222222222,0.9625647003438972,0.1130404674386402,3000,1.5,64.78658536585365,163.751720784079
257,257,5079,507,564,3184.220587490154,6.030361111111112,0.6853401499146896,0.1136482769915604,3000,1.5,49.70552147239264,314.38070788107603
258,258,5084,405,372,3887.834119077586,2.604277777777778,0.2075898411867086,0.0797110980088477,3000,1.5,48.30769230769231,238.7089611419508
259,259,5108,1034,452,4375.429975429976,6.105,0.4997527924823358,0.0818595892681958,3000,1.5,47.361702127659576,691.6325227963526
260,260,5139,2932,347,5902.751913925098,1.20825,0.1752177645368943,0.1450178063620064,4000,3.3,23.663594470046082,252.47427035330261
261,261,5150,842,451,5258.655538892874,1.2780833333333332,0.1108931825126821,0.0867652207180143,3000,1.5,45.17338709677419,562.8564548778896
262,262,5153,700,407,4580.774902801983,1.86475,0.2946613443346568,0.1580165407344989,3500,2.3,37.3921568627451,149.8446903513881
263,263,5179,971,201,5244.664783536057,4.818611111111112,0.3210573483333253,0.0666286074825601,2500,1.5,45.280701754385966,268.0616294835449
264,264,5204,1719,350,7585.07118122355,1.0829166666666663,0.0924206309749428,0.0853441763523905,3000,1.5,50.65505226480836,371.3666090007554
265,265,5234,973,382,3257.1350681214826,4.279527777777778,0.3761476047756393,0.0878946520054978,3000,1.5,53.183673469387756,197.94548504333247
266,266,5238,1312,405,5876.662134445648,2.410722222222222,0.2328928029765217,0.0966070668904521,3000,1.5,40.67508610792193,286.192010768439
267,267,5241,491,564,4496.287984752302,5.421583333333333,0.5057262861410583,0.0932801831213621,3000,1.5,32.75141242937853,296.2865506045964
268,268,5244,37,605,5042.484925915863,4.804972222222222,0.4889038651842103,0.1017495716048281,4000,2.3,48.905660377358494,444.0175814751286
269,269,5285,2321,347,8696.376509787588,0.8003333333333332,0.127504969525173,0.1593148307269967,4000,3.3,26.816470588235294,187.64548279689237
270,270,5292,470,458,5058.138482425705,0.9206944444444444,0.1272158690319328,0.1381738206411097,3500,2.4,26.00589970501475,268.7100242621005
271,271,5337,460,549,4369.7670013260085,3.95925,0.3463332170202354,0.0874744502166409,3000,1.5,37.1268115942029,326.3802239789197
272,272,5357,2043,430,3645.552094150225,1.4445,0.182814219358177,0.1265588226778657,3500,1.8,60.73994638069705,309.5585344057194
273,273,5385,931,350,5057.029788017301,3.62188888888889,0.2615318840055144,0.0722086988388388,3000,1.5,82.97843665768194,953.0570885609573
274,274,5402,1004,350,5958.730863101841,2.003111111111111,0.1899759846894491,0.094840462736024,3000,1.5,47.284351145038165,495.7719802853664
275,275,5406,929,452,3703.2740487089,0.7949722222222222,0.0976927641518976,0.1228882738554218,3000,1.5,49.221556886227546,362.83615900728665
276,276,5408,505,458,4219.792438843588,11.991111111111111,1.5326024536517904,0.127811546357173,3500,2.4,74.06737588652483,1055.9207112389895
277,277,5427,1289,565,5938.766950929679,1.5895555555555556,0.1273970377790342,0.0801463260178462,2500,1.3,37.506833712984054,421.209639883444
278,278,5430,348,458,8204.846478025285,0.7382222222222222,0.0846337760206467,0.1146453919605388,3500,2.4,38.1764705882353,505.06926557605294
279,279,5472,1211,292,3782.40814378877,1.5717500000000002,0.112595719971146,0.0716371687425773,3000,1.8,40.006230529595015,139.18746105919004
280,280,5482,492,458,5150.03011379846,3.505222222222222,0.3561415748330258,0.1016031373346826,3500,2.4,45.990338164251206,400.4454270040121
281,281,5489,1366,5,1797.743547473082,1.6175833333333334,0.1578861907015517,0.0976062175271042,3500,2.0,38.448214285714286,289.160104140046
282,282,5536,1024,605,2947.935867561646,1.5973888888888887,0.1429158848022378,0.0894684355176948,4000,2.3,59.158371040723985,347.62480460715756
283,283,5567,760,532,3592.651330768628,3.538055555555556,0.3342311922490756,0.0944674799479212,3500,2.5,49.96975425330813,562.0066592197971
284,284,5608,727,549,4008.738247477251,3.3060277777777776,0.3021206616093977,0.0913847922392458,3000,1.5,47.90397350993378,269.2544452132275
285,285,5630,823,411,3816.61837651803,5.359194444444444,0.4075952389516509,0.076055318234288,3000,1.5,40.6671974522293,397.20166549843054
286,286,5635,2763,347,3617.199163929531,1.6745,0.2038348640079953,0.1217287930773337,4000,3.3,27.447041636230825,383.11579716273883
287,287,5648,1759,452,7029.816905185654,2.2787222222222225,0.2024807292434673,0.0888571354897338,3000,1.5,43.46119733924612,349.32904656319295
288,288,5651,773,405,4591.447669627323,4.550416666666667,0.3712222735998556,0.0815798421975692,3000,1.5,36.23247232472325,277.416126827935
289,289,5725,827,452,4051.689286745596,6.156444444444444,0.5824034121163338,0.0946006119882869,3000,1.5,46.29558011049724,253.82399150256376
290,290,5728,297,605,7536.649378241578,1.7781111111111114,0.237964910271052,0.1338301688708034,4000,2.3,35.690821256038646,221.10998818589093
291,291,5760,461,458,3294.2843542084115,2.5091944444444443,0.3547754513311184,0.1413901788745863,3500,2.4,32.59848484848485,461.04090909090917
292,292,5763,3212,125,5377.584502866179,2.810555555555556,0.2739985046341976,0.0974890904015725,3500,2.4,57.02068965517241,296.18706896551726
293,293,5775,1312,444,5751.379364263855,1.2435277777777778,0.1409891694562886,0.1133783836403241,3000,1.8,40.67508610792193,286.192010768439
294,294,5790,1983,393,3727.305090779637,0.9363333333333332,0.09408982306276,0.1004875290809114,3500,2.5,56.247058823529414,1534.8179115757653
295,295,5820,1199,605,3160.9934203019816,2.1910833333333333,0.1764515946988447,0.0805316676068206,4000,2.3,37.11717495987159,438.40586210278025
296,296,5844,705,448,6112.672059032212,1.76175,0.2000411786142409,0.1135468588700104,3000,1.5,29.083333333333332,211.99302915082384
297,297,5850,1139,350,5416.23586228643,3.347527777777778,0.3063168543103112,0.0915053958159105,3000,1.5,23.494339622641508,205.22818753573472
298,298,5885,2293,347,3836.1395871934496,3.4331388888888887,0.3048918560349607,0.0888084828206984,4000,3.3,49.86588921282799,395.02289737950315
299,299,5896,991,350,4733.508113087222,1.1760833333333338,0.0894602943957798,0.0760662887231174,3000,1.5,41.46235606731621,508.8924203305505
300,300,5914,894,382,4833.57529365184,0.6314166666666668,0.1126540226244185,0.1784147118243397,3000,1.5,49.88931297709924,238.05283554151677
301,301,5917,963,475,3651.3331380017576,1.7065,0.144027272386663,0.0843992220255862,3000,1.5,44.05016181229774,502.62794973066246
302,302,5948,1005,474,3794.172521018081,3.617916666666667,0.2906602815247026,0.0803391311366217,3000,1.5,38.04081632653061,253.6969527537042
303,303,5951,747,372,2987.965388058217,1.675722222222222,0.1028554133708719,0.0613797513733944,3000,1.5,22.79835390946502,367.2195014114206
304,304,5960,1305,437,5785.300595480871,6.1295,0.5907530294639951,0.0963786653828199,3000,1.5,42.06797853309481,345.579976393451
305,305,6012,702,448,6814.698041033963,3.594583333333333,0.3779116723941136,0.1051336517614318,3000,1.5,34.365781710914455,330.74154753800775
306,306,6027,832,448,2574.178659211588,1.4804722222222222,0.1087628404954359,0.0734649653420585,3000,1.5,41.225806451612904,268.5685361804629
307,307,6035,1204,437,7256.691278264883,2.889333333333333,0.3750143462341101,0.1297926902056218,3000,1.5,39.63690922730682,468.29599404355594
308,308,6055,1045,468,7213.57896463128,1.0162777777777778,0.1356352142082176,0.1334627374267707,3500,1.8,29.327433628318584,191.81147281921616
309,309,6064,1988,381,4771.185631030858,2.616750000000001,0.2762193893290291,0.1055581883363061,3500,2.4,35.609375,339.83897058823527
310,310,6086,692,392,6155.527420537082,0.4168611111111111,0.0783684916586442,0.1879966482115808,4500,3.5,50.82274247491639,323.85773607775366
311,311,6103,1381,549,5429.7806848788,0.5775555555555556,0.0551162602252077,0.0954302312479549,3000,1.5,56.554083885209714,839.2431967805585
312,312,6164,606,549,3708.903980143381,2.2046944444444447,0.2390245553121595,0.1084161825301785,3000,1.5,36.111111111111114,367.6965174129353
313,313,6175,484,458,6287.294090542564,2.17025,0.2265668723091929,0.10439666965059,3500,2.4,29.17699115044248,356.5196460176991
314,314,6180,2162,347,5643.003392683129,17.758805555555554,2.870597449744703,0.1616436105888148,4000,3.3,46.870722433460074,395.7465823005254
315,315,6187,541,242,4961.034122013786,3.876611111111112,0.3650021305922398,0.0941549513558565,3500,1.8,46.28535980148883,255.2044368727084
316,316,6190,2627,438,2613.881535773011,3.7671944444444447,0.3872481274779512,0.102794833977586,5000,3.5,65.44954648526077,417.44668725875675
317,317,6204,1058,452,4101.928470034276,3.2092222222222224,0.3215696889326292,0.1002017519092083,3000,1.5,41.628571428571426,379.3669226830517
318,318,6207,348,610,5614.076498041951,1.035611111111111,0.1295727064891325,0.125117145904425,3000,1.5,38.1764705882353,505.06926557605294
319,319,6211,776,477,4068.426230620484,3.2752222222222223,0.2495335649329292,0.0761882852527856,3000,1.5,46.620751341681576,181.45447900436648
320,320,6229,1501,231,5999.473730374528,0.9500833333333334,0.11295939105982,0.1188941928530691,3000,1.8,43.560716655607166,414.8958794329429
321,321,6263,1396,125,6412.994705196087,0.9285833333333332,0.1379736846809559,0.1485851401033358,3500,2.4,45.28860759493671,138.76928612735335
322,322,6266,654,452,4311.791027525056,6.729222222222223,0.5576620617390373,0.0828716965086164,3000,1.5,63.3574144486692,959.8169478280689
323,323,6287,712,477,4392.222543660642,1.824361111111111,0.1471507873067599,0.0806588051074707,3000,1.5,62.36363636363637,270.1968306922435
324,324,6292,1896,452,5925.5616710277,1.2314444444444446,0.1372317871806804,0.1114396900321324,3000,1.5,56.739285714285714,431.60179209943817
325,325,6349,285,549,6219.554615830576,0.8145277777777779,0.1145764240468413,0.1406660732423792,3000,1.5,31.24581005586592,267.9208079713166
326,326,6350,814,477,3630.331753554504,0.633,0.0613322614421277,0.0968914082814024,3000,1.5,35.39870340356564,315.02338842290817
327,327,6355,2493,347,3610.534412891254,3.502805555555556,0.4520610167102147,0.129056840164374,4000,3.3,43.04545454545455,476.2519988155167
328,328,6370,388,564,4403.0430116169655,5.8750277777777775,0.5773864999906309,0.0982780885180813,3000,1.5,42.331343283582086,674.0904817231209
329,329,6383,583,372,3717.788026461608,5.739972222222222,0.4979105984923162,0.0867444264912402,3000,1.5,33.479069767441864,561.4559060021118
330,330,6392,1115,350,5996.657828479758,3.740083333333333,0.3109509967719809,0.0831401252481845,3000,1.5,53.2317880794702,123.44111240676773
331,331,6403,1309,115,2207.0171057560246,1.1123611111111111,0.1282020389486235,0.1152521763553613,3500,2.5,59.14669926650367,1338.2991384186284
332,332,6406,659,452,5348.67617107943,0.8183333333333332,0.0864496112429028,0.1056410728019179,3000,1.5,34.59574468085106,290.53930922621885
333,333,6424,1391,565,4742.647916747692,4.999527777777778,0.4170364472163329,0.0834151675424233,2500,1.3,39.856420626895854,447.68381753949313
