,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Acceleration[mph/s],Distance[km],Fuel Consumption[km/L]
0,0,0,0,0,0,0,0,0,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,0,42.2640608333,-83.7499902778,24.0,2.99000000954,1433.0,14.117647171,,,,,,,,,4.6875,,-0.78125,,,0.0,16.542033573735548
1,1,1,1,1,1,1,1,1,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,700,42.2640608333,-83.7499902778,24.0,4.1300001144400005,1206.0,14.117647171,,,,,,,,,4.6875,,-0.78125,,0.0,0.004666666666666666,19.655666758841654
2,2,2,2,2,2,2,2,2,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,900,42.2640608333,-83.7499902778,22.0,4.1300001144400005,1206.0,14.117647171,,,,,,,,,4.6875,,-0.78125,,-6.21371,0.0012222222222222222,18.017694528938183
3,3,3,3,3,3,3,3,3,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,2000,42.2640608333,-83.7499902778,23.0,4.1300001144400005,1206.0,14.117647171,,,,,,,,,4.6875,,-0.78125,,0.5648827272727273,0.007027777777777779,18.83668064388992
4,4,4,4,4,4,4,4,4,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,2800,42.2640608333,-83.7499902778,23.0,16.4599990845,1518.0,14.117647171,,,,,,,,,4.6875,,-0.78125,,0.0,0.005111111111111111,14.965109918663535
5,5,5,5,5,5,5,5,5,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,3000,42.2641336111,-83.7497680556,28.0,16.4599990845,1518.0,14.117647171,,,,,,,,,4.6875,,-0.78125,,15.534275,0.0015555555555555557,18.21839468359039
6,6,6,6,6,6,6,6,6,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,3800,42.2641336111,-83.7497680556,28.0,16.4599990845,1518.0,71.37255096439999,,,,,,,,,4.6875,,-0.78125,,0.0,0.006222222222222223,3.6036384392823626
7,7,7,7,7,7,7,7,7,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,4000,42.2641336111,-83.7497680556,32.0,16.4599990845,1518.0,71.37255096439999,,,,,,,,,4.6875,,-0.78125,,12.42742,0.0017777777777777779,4.1184439306084135
8,8,8,8,8,8,8,8,8,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,4400,42.2641336111,-83.7497680556,32.0,16.4599990845,1518.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,0.0,0.0035555555555555557,4.1184439306084135
9,9,9,9,9,9,9,9,9,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,4900,42.2641336111,-83.7497680556,32.0,14.369999885599999,2035.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,0.0,0.0044444444444444444,3.0721365536430336
10,10,10,10,10,10,10,10,10,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,5400,42.2641336111,-83.7497680556,37.0,14.369999885599999,2035.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,6.21371,0.005138888888888889,3.5521578901497586
11,11,11,11,11,11,11,11,11,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,6200,42.2641336111,-83.7497680556,37.0,14.369999885599999,2035.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,0.0,0.008222222222222223,3.5521578901497586
12,12,12,12,12,12,12,12,12,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,6400,42.2641336111,-83.7497680556,42.0,14.369999885599999,2035.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,15.534275,0.0023333333333333335,4.032179226656482
13,13,13,13,13,13,13,13,13,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,7000,42.2641733333,-83.7492419444,42.0,14.369999885599999,2035.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,0.0,0.007,4.032179226656482
14,14,14,14,14,14,14,14,14,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,7300,42.2641733333,-83.7492419444,42.0,12.760000228900001,2246.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,0.0,0.0035,3.653376992985727
15,15,15,15,15,15,15,15,15,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,7500,42.2641733333,-83.7492419444,45.0,12.760000228900001,2246.0,71.37255096439999,,,,,,,,,0.0,,-0.78125,,9.320565,0.0025,3.914332492484708
16,16,16,16,16,16,16,16,16,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,10000,42.2641880556,-83.7487641667,48.0,14.9300003052,1904.0,54.509803772,,,,,,,,,0.78125,,-0.78125,,0.7456451999999999,0.03333333333333333,6.448903007104763
17,17,17,17,17,17,17,17,17,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,11400,42.2641880556,-83.7487641667,51.0,14.9300003052,1904.0,54.509803772,,,,,,,,,0.78125,,-0.78125,,1.3315092857142858,0.01983333333333333,6.851959445048809
18,18,18,18,18,18,18,18,18,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,12500,42.2641880556,-83.7487641667,52.0,4.55999994278,2073.0,54.509803772,,,,,,,,,0.78125,,-0.78125,,0.5648827272727273,0.01588888888888889,6.416757004014193
19,19,19,19,19,19,19,19,19,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,12900,42.2642094444,-83.74824,52.0,4.55999994278,2073.0,54.509803772,,,,,,,,,0.78125,,-0.78125,,0.0,0.005777777777777778,6.416757004014193
20,20,20,20,20,20,20,20,20,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,13500,42.2642094444,-83.74824,53.0,4.55999994278,2073.0,54.509803772,,,,,,,,,0.78125,,-0.78125,,1.0356183333333333,0.008833333333333334,6.540156177168312
21,21,21,21,21,21,21,21,21,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,14500,42.2642094444,-83.74824,53.0,8.67000007629,2128.0,54.509803772,,,,,,,,,0.78125,,-0.78125,,0.0,0.014722222222222222,6.371120185747138
22,22,22,22,22,22,22,22,22,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,15600,42.2642094444,-83.74824,55.0,8.67000007629,2128.0,28.235294342,,,,,,,,,4.6875,,-0.78125,,1.1297654545454543,0.01680555555555556,12.76394478495034
23,23,23,23,23,23,23,23,23,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,16000,42.2642061111,-83.74769472220001,55.0,8.67000007629,2128.0,28.235294342,,,,,,,,,4.6875,,-0.78125,,0.0,0.006111111111111111,12.76394478495034
24,24,24,24,24,24,24,24,24,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,16900,42.2642061111,-83.74769472220001,56.0,9.10000038147,2243.0,28.235294342,,,,,,,,,4.6875,,-0.78125,,0.6904122222222222,0.014,12.329702688225687
25,25,25,25,25,25,25,25,25,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,18000,42.2642061111,-83.74769472220001,57.0,9.10000038147,2243.0,28.235294342,,,,,,,,,4.6875,,-0.78125,,0.5648827272727273,0.01741666666666667,12.54987595051543
26,26,26,26,26,26,26,26,26,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,19000,42.2642061111,-83.74769472220001,57.0,3.81999993324,1760.0,28.235294342,,,,,,,,,4.6875,,-0.78125,,0.0,0.015833333333333335,15.993961225571658
27,27,27,27,27,27,27,27,27,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,19900,42.2641622222,-83.7469261111,57.0,3.81999993324,1760.0,28.235294342,,,,,,,,,4.6875,,-0.78125,,0.0,0.01425,15.993961225571658
28,28,28,28,28,28,28,28,28,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,20300,42.2641622222,-83.7469261111,58.0,3.81999993324,1760.0,28.235294342,,,,,,,,,4.6875,,-0.78125,,1.5534275,0.0064444444444444445,16.274557036546597
29,29,29,29,29,29,29,29,29,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,20900,42.2641622222,-83.7469261111,58.0,3.81999993324,1760.0,25.490196228000002,,,,,,,,,3.125,,-0.78125,,0.0,0.009666666666666667,18.02720167794545
30,30,30,30,30,30,30,30,30,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,21100,42.2641622222,-83.7469261111,58.0,8.489999771119999,1789.0,25.490196228000002,,,,,,,,,3.125,,-0.78125,,0.0,0.0032222222222222222,17.734977614971488
31,31,31,31,31,31,31,31,31,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,21800,42.2641622222,-83.7469261111,59.0,8.489999771119999,1789.0,25.490196228000002,,,,,,,,,3.125,,-0.78125,,0.8876728571428572,0.011472222222222222,18.040753091091688
32,32,32,32,32,32,32,32,32,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,22900,42.2641066667,-83.7463397222,60.0,8.489999771119999,1789.0,25.490196228000002,,,,,,,,,3.125,,-0.78125,,0.5648827272727273,0.018333333333333337,18.346528567211887
33,33,33,33,33,33,33,33,33,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,23400,42.2641066667,-83.7463397222,60.0,8.92000007629,1834.0,25.490196228000002,,,,,,,,,3.125,,-0.78125,,0.0,0.008333333333333333,17.896368378812465
34,34,34,34,34,34,34,34,34,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,24500,42.2641066667,-83.7463397222,61.0,8.92000007629,1834.0,25.490196228000002,,,,,,,,,3.125,,-0.78125,,0.5648827272727273,0.018638888888888892,18.194641185126013
35,35,35,35,35,35,35,35,35,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,25500,42.2641066667,-83.7463397222,62.0,11.880000114400001,1905.0,25.490196228000002,,,,,,,,,3.125,,-0.78125,,0.621371,0.017222222222222222,17.80367677706043
36,36,36,36,36,36,36,36,36,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,25900,42.264001666700004,-83.7457347222,62.0,11.880000114400001,1905.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,0.0,0.006888888888888889,11.021323483496516
37,37,37,37,37,37,37,37,37,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,26600,42.264001666700004,-83.7457347222,64.0,11.880000114400001,1905.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,1.7753457142857143,0.012444444444444444,11.376850047480273
38,38,38,38,38,38,38,38,38,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,27500,42.264001666700004,-83.7457347222,64.0,12.609999656700001,1987.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,0.0,0.016,10.907347428510278
39,39,39,39,39,39,39,39,39,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,28100,42.264001666700004,-83.7457347222,65.0,12.609999656700001,1987.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,1.0356183333333333,0.010833333333333334,11.07777473208075
40,40,40,40,40,40,40,40,40,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,28900,42.263857222199995,-83.7450975,65.0,12.609999656700001,1987.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,0.0,0.014444444444444446,11.07777473208075
41,41,41,41,41,41,41,41,41,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,29100,42.263857222199995,-83.7450975,67.0,12.609999656700001,1987.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,6.21371,0.0037222222222222223,11.418629339221695
42,42,42,42,42,42,42,42,42,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,29500,42.263857222199995,-83.7450975,67.0,11.010000228900001,2073.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,0.0,0.0074444444444444445,10.94491871540449
43,43,43,43,43,43,43,43,43,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,30200,42.263857222199995,-83.7450975,68.0,11.010000228900001,2073.0,41.1764717102,,,,,,,,,2.34375,,-0.78125,,0.8876728571428572,0.013222222222222222,11.108275711156798
44,44,44,44,44,44,44,44,44,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,31200,42.263857222199995,-83.7450975,69.0,11.010000228900001,2073.0,34.509803772,,,,,,,,,5.46875,,-0.78125,,0.621371,0.019166666666666665,13.449107631854535
45,45,45,45,45,45,45,45,45,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,31500,42.263857222199995,-83.7450975,69.0,10.9399995804,2116.0,34.509803772,,,,,,,,,5.46875,,-0.78125,,0.0,0.00575,13.175803459751632
46,46,46,46,46,46,46,46,46,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,32000,42.2636538889,-83.7444108333,69.0,10.9399995804,2116.0,34.509803772,,,,,,,,,5.46875,,-0.78125,,0.0,0.009583333333333333,13.175803459751632
47,47,47,47,47,47,47,47,47,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,33600,42.2636538889,-83.7444108333,70.0,11.1599998474,2133.0,34.509803772,,,,,,,,,5.46875,,-0.78125,,0.388356875,0.031111111111111114,13.260224141397176
48,48,48,48,48,48,48,48,48,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,35000,42.2634836111,-83.74375361109999,70.0,11.1599998474,2133.0,34.509803772,,,,,,,,,5.46875,,-0.78125,,0.0,0.02722222222222222,13.260224141397176
49,49,49,49,49,49,49,49,49,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,35700,42.2634836111,-83.74375361109999,70.0,10.869999885599999,2133.0,34.509803772,,,,,,,,,5.46875,,-0.78125,,0.0,0.01361111111111111,13.260224141397176
50,50,50,50,50,50,50,50,50,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,36200,42.2634836111,-83.74375361109999,70.0,10.869999885599999,2133.0,34.509803772,,,,,,,,,0.78125,,-0.78125,,0.0,0.009722222222222222,13.260224141397176
51,51,51,51,51,51,51,51,51,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,36700,42.2634836111,-83.74375361109999,69.0,10.869999885599999,2133.0,34.509803772,,,,,,,,,0.78125,,-0.78125,,-1.242742,0.009583333333333333,13.070792367948645
52,52,52,52,52,52,52,52,52,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,37800,42.2634836111,-83.74375361109999,68.0,14.640000343299999,2083.0,34.509803772,,,,,,,,,0.78125,,-0.78125,,-0.5648827272727273,0.02077777777777778,13.190562721108373
53,53,53,53,53,53,53,53,53,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,39000,42.2632661111,-83.7428733333,68.0,14.640000343299999,2083.0,34.509803772,,,,,,,,,0.78125,,-0.78125,,0.0,0.022666666666666665,13.190562721108373
54,54,54,54,54,54,54,54,54,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,40200,42.2632661111,-83.7428733333,68.0,14.739999771099999,2061.0,34.509803772,,,,,,,,,0.78125,,-0.78125,,0.0,0.022666666666666665,13.331364458063435
55,55,55,55,55,55,55,55,55,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,41300,42.2632661111,-83.7428733333,68.0,14.739999771099999,2061.0,50.5882377625,,,,,,,,,7.03125,,-0.78125,,0.0,0.02077777777777778,9.094263643273596
56,56,56,56,56,56,56,56,56,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,41900,42.263116111100004,-83.7422383333,68.0,14.739999771099999,2061.0,50.5882377625,,,,,,,,,7.03125,,-0.78125,,0.0,0.011333333333333332,9.094263643273596
57,57,57,57,57,57,57,57,57,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,42300,42.263116111100004,-83.7422383333,67.0,15.119999885599999,2055.0,50.5882377625,,,,,,,,,7.03125,,-0.78125,,-1.5534275,0.0074444444444444445,8.986686587295846
58,58,58,58,58,58,58,58,58,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,44700,42.263116111100004,-83.7422383333,66.0,4.21000003815,1998.0,50.5882377625,,,,,,,,,7.03125,,-0.78125,,-0.2589045833333333,0.044,9.105107359859376
59,59,59,59,59,59,59,59,59,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,45000,42.262964722199996,-83.7416186111,66.0,4.21000003815,1998.0,50.5882377625,,,,,,,,,7.03125,,-0.78125,,0.0,0.0055,9.105107359859376
60,60,60,60,60,60,60,60,60,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,45700,42.262964722199996,-83.7416186111,64.0,4.21000003815,1998.0,50.5882377625,,,,,,,,,7.03125,,-0.78125,,-1.7753457142857143,0.012444444444444444,8.829195015621213
61,61,61,61,61,61,61,61,61,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,46700,42.262964722199996,-83.7416186111,63.0,4.1300001144400005,1922.0,14.117647171,,,,,,,,,2.34375,,-0.78125,,-0.621371,0.0175,32.37509211332102
62,62,62,62,62,62,62,62,62,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,47800,42.262964722199996,-83.7416186111,62.0,4.1300001144400005,1922.0,14.117647171,,,,,,,,,2.34375,,-0.78125,,-0.5648827272727273,0.018944444444444448,31.861201762315922
63,63,63,63,63,63,63,63,63,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,48000,42.2627894444,-83.74100055560001,62.0,4.1300001144400005,1922.0,14.117647171,,,,,,,,,2.34375,,-0.78125,,0.0,0.0034444444444444444,31.861201762315922
64,64,64,64,64,64,64,64,64,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,48800,42.2627894444,-83.74100055560001,62.0,4.01000022888,1882.0,14.117647171,,,,,,,,,2.34375,,-0.78125,,0.0,0.013777777777777778,32.53837927054792
65,65,65,65,65,65,65,65,65,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,50800,42.2627894444,-83.74100055560001,62.0,3.9400000572199994,1836.0,14.117647171,,,,,,,,,2.34375,,-0.78125,,0.0,0.034444444444444444,33.35361099519128
66,66,66,66,66,66,66,66,66,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,51300,42.2627894444,-83.74100055560001,60.0,3.9400000572199994,1836.0,14.117647171,,,,,,,,,2.34375,,-0.78125,,-2.485484,0.008333333333333333,32.277688059862534
67,67,67,67,67,67,67,67,67,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,52000,42.2625677778,-83.74021305560001,60.0,3.9400000572199994,1836.0,14.117647171,,,,,,,,,2.34375,,-0.78125,,0.0,0.011666666666666665,32.277688059862534
68,68,68,68,68,68,68,68,68,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,52100,42.2625677778,-83.74021305560001,60.0,3.9400000572199994,1836.0,14.509803772,,,,,,,,,0.0,,-0.78125,,0.0,0.0016666666666666668,31.40531868556953
69,69,69,69,69,69,69,69,69,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,53100,42.2625677778,-83.74021305560001,60.0,3.91000008583,1792.0,14.509803772,,,,,,,,,0.0,,-0.78125,,0.0,0.016666666666666666,32.1764314211527
70,70,70,70,70,70,70,70,70,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,53400,42.2625677778,-83.74021305560001,59.0,3.91000008583,1792.0,14.509803772,,,,,,,,,0.0,,-0.78125,,-2.0712366666666666,0.004916666666666666,31.640157564133485
71,71,71,71,71,71,71,71,71,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,53900,42.2624641667,-83.7398452778,59.0,3.91000008583,1792.0,14.509803772,,,,,,,,,0.0,,-0.78125,,0.0,0.008194444444444445,31.640157564133485
72,72,72,72,72,72,72,72,72,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,54400,42.2624641667,-83.7398452778,58.0,3.91000008583,1792.0,14.509803772,,,,,,,,,0.0,,-0.78125,,-1.242742,0.008055555555555555,31.103883707114267
73,73,73,73,73,73,73,73,73,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,55100,42.2624641667,-83.7398452778,58.0,6.1999998092699995,1322.0,14.509803772,,,,,,,,,0.0,,-0.78125,,0.0,0.011277777777777777,42.161996674091355
74,74,74,74,74,74,74,74,74,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,55800,42.2624641667,-83.7398452778,53.0,6.1999998092699995,1322.0,14.509803772,,,,,,,,,0.0,,-0.78125,,-4.438364285714285,0.010305555555555556,38.52734178839385
75,75,75,75,75,75,75,75,75,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,56800,42.2624641667,-83.7398452778,49.0,6.1999998092699995,1322.0,14.509803772,,,,,,,,,0.0,,-0.78125,,-2.485484,0.01361111111111111,35.61961787983581
76,76,76,76,76,76,76,76,76,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,57100,42.2624641667,-83.7398452778,49.0,6.1999998092699995,1322.0,30.980392456100002,,,,,,,,,0.0,,-0.78125,,0.0,0.004083333333333333,16.68260550935262
77,77,77,77,77,77,77,77,77,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,57200,42.2624641667,-83.7398452778,49.0,3.78999996185,1034.0,30.980392456100002,,,,,,,,,0.0,,-0.78125,,0.0,0.0013611111111111111,21.329211299191645
78,78,78,78,78,78,78,78,78,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,57900,42.2622683333,-83.7392461111,49.0,3.78999996185,1034.0,30.980392456100002,,,,,,,,,0.0,,-0.78125,,0.0,0.009527777777777777,21.329211299191645
79,79,79,79,79,79,79,79,79,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,58100,42.2622683333,-83.7392461111,46.0,3.78999996185,1034.0,30.980392456100002,,,,,,,,,0.0,,-0.78125,,-9.320565,0.0025555555555555557,20.0233412196493
80,80,80,80,80,80,80,80,80,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,59100,42.2622683333,-83.7392461111,42.0,3.78999996185,1034.0,30.980392456100002,,,,,,,,,0.0,,-0.78125,,-2.485484,0.011666666666666667,18.282181113592838
81,81,81,81,81,81,81,81,81,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,59200,42.2622683333,-83.7392461111,42.0,2.96000003815,1019.0,30.980392456100002,,,,,,,,,0.0,,-0.78125,,0.0,0.0011666666666666668,18.551300560799802
82,82,82,82,82,82,82,82,82,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,60200,42.2622683333,-83.7392461111,38.0,2.96000003815,1019.0,30.980392456100002,,,,,,,,,0.0,,-0.78125,,-2.485484,0.010555555555555556,16.78451003119982
